Transaction Hash,Status,Method,Blockno,DateTime (UTC),From,From_Nametag,To,To_Nametag,Value,Txn Fee
"0xddeaf00c1ed306faf03db94f8d2fcb80b5c3bc66c5f6b84759f2b360b8fefb7c","Success","Exec Transaction","9608704","2020-03-05 03:09:51","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","Synthetix: sDAO","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00020275"
"0x09f4d81878674f29de82d9b65ac6842a78d745eea3c58beb5638867d8c031324","Success","Exec Transaction","9608691","2020-03-05 03:07:32","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","Synthetix: sDAO","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00010077"
"0xf857b08e6fead877d807fcde76d399f079d4e9510818fed8d285de7ea6a01fb6","Success","Exec Transaction","9608462","2020-03-05 02:12:58","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","Synthetix: sDAO","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00012284"
"0x5c466b739e09ae1ecaec25ec31d404f7999447dc558fbbcd23c685fb61cfdfce","Error in Main Txn : Reverted","Exec Transaction","9608458","2020-03-05 02:11:46","0xde910777c787903f78c89e7a0bf7f4c435cbb1fe","Synthetix: Old Deployer","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00003918"
"0x9cda28078109eeb0f94c3fab382bd3b39431b391f134399a5a72cbc518aecef1","Error in Main Txn : Reverted","Exec Transaction","9608458","2020-03-05 02:11:46","0xde910777c787903f78c89e7a0bf7f4c435cbb1fe","Synthetix: Old Deployer","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00003918"
"0xdf4fa28eb8f0196c99b30a75042db4e6359e2ad22ad80d74f3b40efbffe94a40","Success","Exec Transaction","9608458","2020-03-05 02:11:46","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","Synthetix: sDAO","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00008196"
"0x153dc463e5dbabb841c5a3e47fbc24f4f3d442aaa57c38f79bc399106fb160fd","Success","Approve Hash","9608454","2020-03-05 02:10:57","0xde910777c787903f78c89e7a0bf7f4c435cbb1fe","Synthetix: Old Deployer","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.0000462"
"0x83176e697b2e513b35b785e86302412efd62b8dcf930c9d51d724e695f0f898e","Success","Approve Hash","9608452","2020-03-05 02:10:48","0xde910777c787903f78c89e7a0bf7f4c435cbb1fe","Synthetix: Old Deployer","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.0000462"
"0xa1df3784d9c3fcb3cea32ffc6574b3e4d023a9fff1584a0ef05faff6452c12f1","Success","Approve Hash","9608452","2020-03-05 02:10:48","0xde910777c787903f78c89e7a0bf7f4c435cbb1fe","Synthetix: Old Deployer","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00002699"
"0xcf55ea66848817695fb195be59da6f3c3cf25607c9a17e7d6fd3a1dbeadc1769","Success","Approve Hash","9608449","2020-03-05 02:10:18","0xde910777c787903f78c89e7a0bf7f4c435cbb1fe","Synthetix: Old Deployer","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00004619"
"0x869ff871a7622a9115f399dbc63d4b40c3897f724e7061bd62cf0eac5417e951","Success","Exec Transaction","9608443","2020-03-05 02:09:06","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","Synthetix: sDAO","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00008099"
"0x076c0e7739f62710883ac31a0c8324d5720f69e047793b3e4d27affe2577d98c","Success","Approve Hash","9608433","2020-03-05 02:07:45","0x9ddd076e9073732eb024195eb944e7ec7149baf6","","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.0000693"
"0xcf538b074ee80a9e2206a2b7dbd886d4f7920cfb228a1362b860ba538a9da9f5","Success","Exec Transaction","9608433","2020-03-05 02:07:45","0x49be88f0fcc3a8393a59d3688480d7d253c37d2a","Synthetix: sDAO","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00008101"
"0xbdb6241ae3e24b4ccf4abfd6feda1890a51139bc628546c49a23b0e6965b130a","Success","Approve Hash","9608431","2020-03-05 02:07:05","0x9ddd076e9073732eb024195eb944e7ec7149baf6","","0xeb3107117fead7de89cd14d463d340a2e6917769","Synthetix: protocolDAO","0 ETH","0.00009241"
